,image,dark_corner,hair,gel_border,gel_bubble,ruler,ink,patches,vasc,label,label_string
0,ISIC_0000004,0.9989296197891236,0.9286655187606812,0.0588400326669216,0.0095486966893076,0.9786948561668396,0.0001676469692029,0.0020422956440597,0.034614447504282,1,malignant
1,ISIC_0000013,0.0212945528328418,0.0485231354832649,0.0007188775925897,0.0161143112927675,0.0001921440853038,0.0002094283263431,0.0001043238589772,0.0007337548304349,1,malignant
5,ISIC_0000030,0.9955775737762452,0.0067160837352275,0.0033540436998009,0.0100261131301522,0.0709141790866851,0.0024303167592734,0.000354331365088,0.0102454200387001,1,malignant
6,ISIC_0000031,0.9348277449607848,0.0472706034779548,0.0117071280255913,0.5059006810188293,0.3454002439975738,0.0007235096418298,0.000240736597334,0.3993169069290161,1,malignant
8,ISIC_0000036,0.9988842010498048,0.6514017581939697,0.0037017196882516,0.007220275234431,0.9540015459060668,0.0001034851375152,0.002709703054279,0.001400974811986,1,malignant
9,ISIC_0000040,0.9921888709068298,0.0366795919835567,0.0223801080137491,0.0162492059171199,0.001358896610327,0.000113074966066,0.0010296790860593,0.0093581965193152,1,malignant
11,ISIC_0000046,0.9875509142875672,0.7195954918861389,0.0024991361424326,0.0099205859005451,0.024551386013627,0.0001712501834845,0.0008485900470986,0.0032259481959044,1,malignant
14,ISIC_0000056,0.0268957242369651,0.2004217356443405,0.0006814035587012,0.7071642279624939,0.0053135915659368,0.0056954361498355,0.0005487825837917,0.001490457332693,1,malignant
15,ISIC_0000074,0.9957766532897948,0.9996079206466676,0.0062386537902057,0.0080760605633258,0.0048637939617037,0.0110120614990592,0.0007833665586076,0.005152802914381,1,malignant
16,ISIC_0000077,0.9856674075126648,0.0061659240163862,0.0526344887912273,0.1157487705349922,0.0152428140863776,0.0001140157110057,0.0002880601969081,0.0798783004283905,1,malignant
19,ISIC_0000140,0.9633074998855592,0.956186294555664,0.001269242609851,0.7355785369873047,0.9221729040145874,0.0004667959292419,0.0003217706398572,0.0002963427104987,1,malignant
21,ISIC_0000142,0.0177853927016258,0.0123898331075906,0.0002693238202482,0.0226973388344049,0.0258243195712566,0.000824092014227,0.000428370636655,0.8721957206726074,1,malignant
23,ISIC_0000145,0.03768877312541,0.9823248982429504,0.0005255006835795,0.9758068919181824,0.9456910490989684,0.0001785558124538,0.0004152967303525,0.0016585837583988,1,malignant
25,ISIC_0000147,0.1240020915865898,0.0496800616383552,0.0088587887585163,0.9586438536643982,0.0475694127380847,0.0003955535939894,0.0007807454676367,0.9880760908126832,1,malignant
27,ISIC_0000149,0.0181558486074209,0.1004574671387672,0.0007893541478551,0.0017524097347632,0.886809229850769,0.0036310583818703,0.0004153311310801,0.8420194983482361,1,malignant
28,ISIC_0000150,0.8431121706962585,0.3971435129642486,0.0024438460823148,0.0706264376640319,0.9624099135398864,0.0204766932874918,0.0002614156692288,0.0010339254513382,1,malignant
33,ISIC_0000155,0.9816579222679138,0.1096607968211174,0.098217099905014,0.9713887572288512,0.9787771701812744,0.0049324799329042,0.0018614813452586,0.0031192749738693,1,malignant
34,ISIC_0000156,0.0230785757303237,0.6647316217422485,0.2125860452651977,0.8815653920173645,0.9197396636009216,0.0121351489797234,0.0016353197861462,0.0021013591904193,1,malignant
42,ISIC_0000165,0.0214202515780925,0.225577712059021,0.0023177440743893,0.9360240697860718,0.0008426020503975,0.0028686604928225,0.0003393020597286,0.9829288721084596,1,malignant
43,ISIC_0000166,0.5450325608253479,0.1371972262859344,0.0007919177878648,0.0290509406477212,0.0062938095070421,0.008881757967174,0.00017394052702,0.0571534112095832,1,malignant
49,ISIC_0000173,0.748215913772583,0.0699785500764846,0.005519404541701,0.0249489061534404,0.026235518977046,0.0014757226454094,0.0004146993451286,0.9215851426124572,1,malignant
50,ISIC_0000175,0.0221768897026777,0.1072631478309631,0.0003163782821502,0.4312755465507507,0.0174184832721948,0.00147323415149,0.0005196254351176,0.0409839637577533,1,malignant
52,ISIC_0000276,0.9890490770339966,0.0087559409439563,0.0018803945276886,0.0022754096426069,0.9532906413078308,4.684906525653787e-05,0.0011536030797287,0.0072768204845488,1,malignant
55,ISIC_0000279,0.0145825175568461,0.0047474815510213,0.0022802404128015,0.0053995214402675,0.9764370918273926,0.0022748347837477,0.0005947728641331,0.7898160815238953,1,malignant
56,ISIC_0000281,0.9993503093719482,0.0440772250294685,0.0010516208130866,0.0177221707999706,0.9876426458358764,0.0001303943281527,0.0002756954636424,0.0065953391604125,1,malignant
57,ISIC_0000282,0.9872753620147704,0.042505707591772,0.000657299766317,0.0106408353894948,0.9405342936515808,0.0010846006916835,0.0009880994912236,0.0014192605158314,1,malignant
59,ISIC_0000287,0.9972561001777648,0.0033444038126617,0.0009321307297796,0.0061137257143855,0.9430439472198486,9.640586358727889e-05,0.0014250160893425,5.483725544763729e-05,1,malignant
60,ISIC_0000288,0.0073644057847559,0.0030913027003407,0.000756439869292,0.8780058026313782,0.0427742190659046,0.0019843836780637,0.0005647328216582,0.0013093957677483,1,malignant
61,ISIC_0000290,0.9991302490234376,0.0617872141301631,0.0030646144878119,0.3958014249801636,0.9677971005439758,0.0011162690352648,0.0004463699588086,0.0139295505359768,1,malignant
62,ISIC_0000292,0.0502903461456298,0.9866679906845092,0.0102426102384924,0.0130663551390171,0.8516004085540771,0.0010602875845506,0.0009764504502527,0.9566513299942015,1,malignant
63,ISIC_0000293,0.7303004264831543,0.6757698059082031,0.0010517117334529,0.3471637368202209,0.9582639932632446,0.0021440538112074,0.000114116774057,0.0468911454081535,1,malignant
67,ISIC_0000298,0.9941384196281432,0.0455700904130935,0.0103399977087974,0.0103484150022268,0.0427703522145748,0.0002861662651412,0.0025417837314307,0.0048478818498551,1,malignant
68,ISIC_0000299,0.9940053820610046,0.0463568530976772,0.0337756425142288,0.9597128033638,0.000132372311782,0.0001973817270481,0.0003472309908829,0.9807243943214417,1,malignant
69,ISIC_0000300,0.9486320614814758,0.9996588826179504,0.0001808119559427,0.804111123085022,0.0004289890057407,0.0004589958116412,0.0001696933613857,0.0207484811544418,1,malignant
71,ISIC_0000303,0.9737630486488342,0.0373565778136253,0.0064985523931682,0.8196436166763306,0.0045448620803654,0.0004541144880931,0.0007714641978964,0.0012785652652382,1,malignant
73,ISIC_0000307,0.9637707471847534,0.5076394081115723,0.0042475210502743,0.6742308139801025,0.0018283186946064,0.0004301563021726,0.0006458682473748,0.0093441735953092,1,malignant
74,ISIC_0000310,0.9968356490135192,0.0310873668640851,0.0015007867477834,0.959940791130066,0.0014133574441075,0.0010020555928349,0.000339681195328,0.0008225447963923,1,malignant
75,ISIC_0000311,0.9402754306793212,0.031269896775484,0.0049958904273808,0.0218638684600591,0.047379545867443,0.0012992100091651,0.0017381709767505,0.8736319541931152,1,malignant
77,ISIC_0000314,0.9938958883285522,0.0316069573163986,0.0007101009832695,0.9127448797225952,0.0026747374795377,0.0001504730462329,0.0003195156459696,0.0104706529527902,1,malignant
82,ISIC_0000412,0.2717975378036499,0.1416951119899749,0.0018104910850524,0.0190796814858913,0.6765735745429993,0.0013099997304379,0.0003605412202887,0.7727481722831726,1,malignant
83,ISIC_0000413,0.8860809206962585,0.0702900290489196,0.0108096739277243,0.0052350056357681,0.917981207370758,0.0035369738470762,0.001177949947305,0.8305051922798157,1,malignant
87,ISIC_0000444,0.1304879635572433,0.0040776599198579,0.0020202326122671,0.0714652612805366,0.9421915411949158,0.0004196966765448,0.0004186744336038,0.9980206489562988,1,malignant
88,ISIC_0000463,0.031790804117918,0.9996846914291382,0.9576598405838012,0.0370002649724483,0.1192090809345245,0.0059249126352369,0.0002789368154481,0.000854562735185,1,malignant
89,ISIC_0000466,0.0469082929193973,0.0489129349589347,0.8367071747779846,0.0820031389594078,0.006394503172487,0.0134397987276315,0.0005002402467653,0.0081463018432259,1,malignant
93,ISIC_0000487,0.0627710372209549,0.0414461530745029,0.3563672304153442,0.0539755187928676,0.7168952226638794,0.0017864325782284,0.01267746463418,0.0140045238658785,1,malignant
95,ISIC_0000513,0.0330985710024833,0.9210699200630188,0.0068778051063418,0.0061769969761371,0.9622882008552552,0.006098776590079,0.001975794089958,0.9199128746986388,1,malignant
97,ISIC_0000518,0.0349414497613906,0.9997064471244812,0.0035366648808121,0.0446336828172206,0.0076366448774933,0.8508025407791138,0.0007350197411142,0.9529841542243958,1,malignant
98,ISIC_0000519,0.0138813247904181,0.0384010300040245,0.0024399138055741,0.0025506792590022,0.96404767036438,0.0125697990879416,0.0002903364947997,0.1052035167813301,1,malignant
102,ISIC_0000531,0.0048579270951449,0.1260512322187423,0.6572322249412537,0.1858320385217666,0.9795532822608948,0.0308839231729507,0.0005509615293703,0.1374447494745254,1,malignant
103,ISIC_0000533,0.0025615589693188,0.0398135408759117,0.0404461249709129,0.1611799299716949,0.0100853526964783,0.013713164255023,0.0007589359302073,0.0003284472622908,1,malignant
104,ISIC_0000547,0.1247967928647995,0.0328726172447204,0.0220689959824085,0.0415075346827507,0.8244005441665649,0.0030459738336503,0.0011726749362424,0.0621818080544471,1,malignant
107,ISIC_0000550,0.0011919175740331,0.9832531809806824,0.0007827535737305,0.0411033667623996,0.8086285591125488,0.0083485217764973,0.0001410362456226,0.0095127085223793,1,malignant
109,ISIC_0000554,0.0312056820839643,0.998522937297821,0.0018679382046684,0.0111854029819369,0.5520080327987671,0.0150225721299648,0.0002188583457609,0.7910197973251343,1,malignant
110,ISIC_0000555,0.2262803018093109,0.999888241291046,0.7696331143379211,0.0697725266218185,0.9888448119163512,0.0020311558619141,0.0004822131886612,0.007429358549416,1,malignant
111,ISIC_0001100,0.8418827652931213,0.0951488018035888,0.002480590250343,0.0534603223204612,0.7669500708580017,0.0038654368836432,0.0003612719592638,0.9459570050239564,1,malignant
112,ISIC_0001102,0.1648684740066528,0.1653381884098053,0.0035643205046653,0.0015082989120855,0.8986096978187561,0.0096057578921318,0.0001928943238453,0.3720703423023224,1,malignant
113,ISIC_0001103,0.0086594130843877,0.9744521379470824,0.0013245926238596,0.8782721757888794,0.0344762913882732,0.0029788864776492,0.000236435997067,0.0154574867337942,1,malignant
116,ISIC_0001118,0.0725255385041236,0.0063437307253479,0.0027011237107217,0.0293132606893777,0.9299569725990297,0.0051193400286138,0.0002019816602114,0.1690730899572372,1,malignant
117,ISIC_0001119,0.163436934351921,0.9990419149398804,0.0089521324262022,0.0011657528812065,0.9944964647293092,0.001708738040179,0.0004969454021193,0.9909372925758362,1,malignant
122,ISIC_0001134,0.1193959414958953,0.039675273001194,0.0060255574062466,0.0181428808718919,0.9319511651992798,0.0004054391756653,0.0003488922084216,0.0524745620787143,1,malignant
123,ISIC_0001140,0.0202273707836866,0.0293493885546922,0.0006427257321774,0.0019485194934532,0.0080019570887088,0.0003319360257592,0.0004361495666671,0.007426134776324,1,malignant
124,ISIC_0001142,0.9934541583061218,0.014381711371243,0.0033478366676717,0.0794600248336792,0.9737895727157592,0.0034169871360063,0.0006584656075574,0.0648761689662933,1,malignant
127,ISIC_0009868,0.0070641101337969,0.0015450423816218,0.0349725633859634,0.013456929475069,0.2933543026447296,0.0005574293318204,0.000167285601492,0.989083766937256,1,malignant
128,ISIC_0009897,0.1169993579387664,0.0159077290445566,0.0026523831766098,0.1846580952405929,0.0895772874355316,0.0041176127269864,0.0008386836270801,0.0021799933165311,1,malignant
129,ISIC_0009898,0.0026433668099343,0.2610918879508972,0.0003706722345668,0.187675654888153,0.8911302089691162,0.0020575546659529,0.0007548762951046,0.0101187070831656,1,malignant
